fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8211	OR1J4	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8212	OR1K1	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	No	3	10
HGNC:8212	OR1K1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8212	OR1K1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8213	OR1L1	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-060929-72	or15.37	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-091113-55	or21.49	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	Yes	4	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-12	or70a11	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-11	or70a13	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-081031-29	or70a14	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-7	or70a15	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-010309-3	or70a4	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-091116-94	or70a5	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-091116-45	or70a7	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-9	or70a8	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-990415-189	or70b1	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-010308-22	or71al2	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-77	or71aq1	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-78	or71aq2	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-82	or71ar1	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-81	or71as1	No	Yes	3	10
HGNC:8215	OR1L3	ZFIN:ZDB-GENE-070806-79	or71at1	No	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8216	OR1L4	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8218	OR1L6	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:15110	OR1L8	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8220	OR1M1	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8221	OR1N1	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:15111	OR1N2	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8222	OR1P1	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8223	OR1Q1	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:8226	OR1R1P	ZFIN:ZDB-GENE-990415-190	or6at1	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-010309-2	or70a12	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-11	or70a13	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-081031-29	or70a14	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-7	or70a15	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-10	or70a16	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-14	or70a17	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-010309-1	or70a2	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-13	or70a3	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-010309-3	or70a4	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-091116-94	or70a5	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-091116-45	or70a7	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-9	or70a8	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-990415-189	or70b1	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-8	or70c1	Yes	No	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-010308-22	or71al2	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-77	or71aq1	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-78	or71aq2	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-82	or71ar1	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-81	or71as1	Yes	Yes	3	10
HGNC:8227	OR1S1	ZFIN:ZDB-GENE-070806-79	or71at1	Yes	Yes	3	10
HGNC:15141	OR1S2	ZFIN:ZDB-GENE-060929-72	or15.37	Yes	Yes	3	10
HGNC:15141	OR1S2	ZFIN:ZDB-GENE-091113-55	or21.49	Yes	Yes	3	10
HGNC:15141	OR1S2	ZFIN:ZDB-GENE-070806-12	or70a11	Yes	Yes	3	10
